0.035764,0.49802,0.38338,0.46469,0.32093,0.16345,0.1061,0.27038,0.31482,0.16655,0.185,0.26839,0.21511,0.20067,0.26288,0.19947,0.21928,0.26599,0.26819,0.21722,0.20759,0.212,0.11882,0.19993,0.18303,0.088038,0.14561,0.052237,0.15254,0.1157,0.097727,0.13317,0.089613,0.058136,0.11981,0.056539,0.065098,0.049844,0.017476,0.0041681,0.040021,0.0042745,0.043363,0.035055,0.019374,0.029532,0.0056811,0.0074367,0.0028858,0.0040197,0.0034553,0.003645,0.00068069,0.0022928,0.0047251,0.0018052,0.0039184,0.0033797,0.005419,0.0038406,0.0024345,0.0024152,0.0022094,0
0.010304,0.54109,0.3866,0.43411,0.3201,0.10709,0.18214,0.32103,0.25836,0.20231,0.2882,0.22164,0.2108,0.24475,0.28958,0.2496,0.26497,0.25753,0.20715,0.20406,0.24503,0.15565,0.17092,0.10025,0.14527,0.14323,0.038579,0.071527,0.063204,0.13683,0.06158,0.02187,0.081788,0.016059,0.057518,0.056048,0.033945,0.049173,0.048477,0.017711,0.054545,0.0035485,0.015654,0.013992,0.0077596,0.005484,0.0010729,0.0024648,0.0036517,0.0010341,0.0024647,0.0012956,0.0025941,0.0011636,0.0029667,0.0021798,0.0011762,0.0024223,0.0019679,0.0016153,0.00091653,0.0018684,0.0020077,0
0.070208,0.56225,0.43745,0.47721,0.32514,0.099504,0.22097,0.35445,0.21729,0.21171,0.2585,0.26184,0.29626,0.2787,0.24507,0.24163,0.25081,0.25139,0.25619,0.20323,0.18154,0.12484,0.12677,0.18288,0.13218,0.13652,0.14608,0.061499,0.068667,0.061083,0.044764,0.074286,0.04473,0.093487,0.0516,0.040145,0.017995,0.015064,0.0085702,0.058671,0.023062,0.017233,0.014489,0.0085073,0.004989,0.0052339,0.0076184,0.0043863,0.0070201,0.0045298,0.0046439,0.0066608,0.0023684,0.0037471,0.006248,0.0020404,0.0033106,0.004482,0.0041685,0.0016051,0.0028828,0.0030759,0.0037365,0
0.00934,0.31448,0.42779,0.54192,0.30713,0.066884,0.25659,0.39362,0.2661,0.24152,0.27716,0.34717,0.22656,0.28643,0.29844,0.29716,0.27535,0.23534,0.2731,0.19927,0.17958,0.18101,0.12489,0.14067,0.078952,0.13509,0.11982,0.10503,0.056891,0.069217,0.13097,0.095623,0.035002,0.059613,0.048221,0.073617,0.029085,0.035573,0.020147,0.024515,0.029725,0.023644,0.021415,0.0088668,0.01236,0.0074878,0.0089286,0.0070274,0.0053082,0.0055188,0.0071242,0.0047469,0.0029384,0.0047972,0.0038603,0.0030165,0.0041562,0.0020432,0.0027537,0.002815,0.0011314,0.0031487,0.002465,0
0.0051696,0.58359,0.45168,0.47704,0.29553,0.048919,0.33135,0.35903,0.2454,0.32068,0.32196,0.28715,0.21454,0.27496,0.25312,0.244,0.20896,0.22106,0.21784,0.22311,0.22952,0.15731,0.14959,0.12523,0.096884,0.090909,0.089948,0.12375,0.065162,0.044935,0.049595,0.067067,0.011622,0.070694,0.060943,0.079075,0.02022,0.027164,0.0071391,0.013588,0.012942,0.012727,0.0061715,0.0062743,0.0016896,0.0032831,0.0030999,0.0022746,0.0028223,0.0030313,0.0018994,0.0021968,0.0045005,0.0015,0.0017979,0.0016535,0.0015965,0.0014589,0.0025366,0.0025663,0.0011592,0.0026959,0.0023231,0
0.014265,0.50768,0.51249,0.51075,0.25052,0.1163,0.36817,0.34923,0.22989,0.27968,0.33172,0.28475,0.34278,0.27683,0.27671,0.26008,0.27953,0.25212,0.24358,0.18933,0.17857,0.089637,0.16473,0.16552,0.19343,0.12201,0.084158,0.049539,0.04335,0.10625,0.04442,0.022789,0.0096745,0.024089,0.022863,0.055859,0.058946,0.019605,0.024752,0.017533,0.0019161,0.0058944,0.0017106,0.0014654,0.0024537,0.00064911,0.0031414,0.0020571,0.0012667,0.0017424,0.0029614,0.001792,0.00084027,0.002532,0.0034191,0.0026759,0.00093154,0.0017968,0.00094049,0.0031437,0.0017524,0.0020741,0.00031892,0
0.029302,0.55336,0.47828,0.4941,0.29019,0.080792,0.33157,0.40845,0.22192,0.31565,0.31869,0.2546,0.28946,0.28651,0.31542,0.2685,0.30374,0.21172,0.20536,0.15701,0.17427,0.18013,0.13677,0.12346,0.09935,0.10977,0.064758,0.088411,0.042889,0.056573,0.046837,0.037255,0.056283,0.058541,0.013033,0.051464,0.05889,0.048973,0.049448,0.0053627,0.011127,0.0045148,0.00067914,0.0022044,0.00299,0.0032362,0.0023976,0.0021284,0.001733,0.0021972,0.0040207,0.00023689,0.002621,0.0010809,0.0016173,0.0010714,0.0025577,0.0013087,0.0035749,0.0014769,0.0014391,0.0029542,0.0023516,0
0.0054576,0.57457,0.46153,0.5387,0.3278,0.086728,0.2438,0.33669,0.21231,0.20378,0.30318,0.25141,0.21437,0.32663,0.30089,0.26652,0.24135,0.21726,0.19263,0.17262,0.13275,0.15438,0.17861,0.18759,0.17207,0.14117,0.098715,0.1465,0.038224,0.10101,0.083917,0.039575,0.095967,0.055857,0.026535,0.053456,0.012413,0.043282,0.030377,0.038843,0.016909,0.0035176,0.0034308,0.010948,0.00063057,0.0018375,0.00054586,0.0022595,0.0015931,0.0012207,0.001704,0.0026484,0.0012575,0.00073066,0.0019084,0.00047098,0.0019485,0.00054155,0.0013796,0.00048073,0.00094573,0.0027208,0.002019,0
0.022881,0.63695,0.3512,0.50225,0.32091,0.11464,0.16617,0.28416,0.17723,0.16482,0.23091,0.2214,0.27737,0.32752,0.27667,0.22227,0.18539,0.25034,0.19812,0.16085,0.26003,0.1006,0.20497,0.12083,0.15742,0.10039,0.10543,0.071498,0.17846,0.080172,0.15834,0.063413,0.061575,0.018317,0.070154,0.071278,0.072267,0.062509,0.017412,0.046318,0.041454,0.028272,0.018733,0.0099736,0.010716,0.0092287,0.0050105,0.0069443,0.0051522,0.0061843,0.0037423,0.0057187,0.0049904,0.0045271,0.0017834,0.003916,0.0023711,0.0041941,0.0056014,0.0024537,0.0021505,0.0016064,0.0050085,0
0.17884,0.60781,0.10199,0.47017,0.40689,0.20925,0.41085,0.26105,0.22292,0.25469,0.24988,0.29389,0.27946,0.1971,0.22703,0.1922,0.20436,0.18583,0.1631,0.17864,0.17277,0.13803,0.13146,0.10845,0.11891,0.075299,0.083692,0.079392,0.084211,0.043627,0.031075,0.025573,0.022254,0.087467,0.05815,0.022923,0.036101,0.010505,0.018645,0.017926,0.0033907,0.010626,0.0078325,0.0062883,0.003741,0.0037745,0.0025163,0.0035709,0.0026918,0.0029096,0.0031867,0.0039239,0.0041816,0.0019273,0.0027689,0.0043368,0.0012445,0.0018786,0.0020314,0.0031235,0.0019794,0.0010337,0.0020486,0
0.17342,0.17438,0.3305,0.48865,0.349,0.25206,0.43464,0.29674,0.24058,0.25958,0.23967,0.27135,0.28347,0.20883,0.22396,0.24258,0.20104,0.19923,0.19312,0.15466,0.16433,0.16325,0.11536,0.089301,0.12245,0.083522,0.060772,0.052871,0.063989,0.034245,0.029512,0.018383,0.025186,0.025879,0.02784,0.026854,0.028179,0.023769,0.022573,0.020498,0.015952,0.0074896,0.012534,0.0095562,0.008143,0.007883,0.0086975,0.0071397,0.0069353,0.0067701,0.0067005,0.0065957,0.0061625,0.0068984,0.0080706,0.0073544,0.0075905,0.006286,0.0058352,0.0056543,0.0053217,0.0050429,0.0055166,0
0.11146,0.90602,0.11326,0.45572,0.43728,0.22462,0.40589,0.32278,0.23424,0.27552,0.26401,0.26231,0.24509,0.21569,0.21801,0.22902,0.20597,0.20368,0.18388,0.2103,0.17844,0.10675,0.12333,0.14181,0.13424,0.075211,0.098634,0.064764,0.027076,0.061216,0.046301,0.032303,0.028669,0.047195,0.020301,0.0052403,0.02363,0.010119,0.022447,0.020507,0.0066992,0.0076915,0.01016,0.004562,0.0056821,0.0057646,0.0053733,0.0041396,0.0038549,0.0040562,0.0040768,0.0047471,0.004293,0.0046346,0.0034245,0.004042,0.0046389,0.0038569,0.0053724,0.0041662,0.0033629,0.0040332,0.0037224,0
0.03098,0.11772,0.21738,0.50408,0.40331,0.2114,0.42039,0.33107,0.22645,0.27834,0.27085,0.27677,0.27708,0.23543,0.23557,0.23189,0.23106,0.19269,0.1743,0.19159,0.15059,0.14851,0.15311,0.12448,0.12445,0.081421,0.10382,0.077991,0.072356,0.061577,0.03363,0.029469,0.012981,0.040879,0.02353,0.021363,0.019607,0.011274,0.043466,0.050609,0.018161,0.010239,0.0091559,0.0065342,0.0078785,0.0050923,0.006745,0.0056317,0.0044267,0.0047149,0.0047004,0.0038731,0.005629,0.0047467,0.005311,0.0050385,0.0027954,0.0044229,0.0058917,0.0053928,0.0036012,0.0031582,0.003775,0
0.0062582,0.57777,0.13698,0.47094,0.41061,0.19226,0.39712,0.30301,0.19824,0.30496,0.24505,0.25509,0.29351,0.27031,0.2516,0.21148,0.20485,0.21733,0.16369,0.14516,0.17354,0.12643,0.15303,0.13434,0.12011,0.10792,0.12513,0.083239,0.045238,0.076834,0.047383,0.057747,0.053037,0.060082,0.034602,0.022505,0.032423,0.016729,0.020408,0.014257,0.0086635,0.0127,0.0041799,0.0046371,0.0059963,0.0043161,0.0035891,0.0046459,0.0034624,0.0037632,0.0040426,0.00412,0.0022391,0.0030654,0.0017286,0.0036206,0.0041046,0.0019817,0.002643,0.0027471,0.0029107,0.0029136,0.0027326,0
0.043872,0.33268,0.27874,0.56374,0.40686,0.23595,0.46061,0.35859,0.25295,0.30813,0.27602,0.27794,0.30141,0.26127,0.24145,0.23229,0.19216,0.20025,0.19145,0.19967,0.18775,0.15407,0.13586,0.11284,0.12127,0.10543,0.090771,0.070055,0.043781,0.049577,0.03646,0.041767,0.045287,0.020993,0.01592,0.010637,0.010696,0.010591,0.030204,0.023661,0.0098372,0.0057213,0.010299,0.0047657,0.0032486,0.0035919,0.0038021,0.004556,0.0037911,0.0037417,0.0022597,0.0026429,0.0030274,0.0041822,0.0037038,0.0034705,0.0032691,0.0037427,0.0038828,0.0022855,0.0023399,0.0019289,0.0017413,0
0.054824,0.49655,0.2428,0.47894,0.35856,0.29435,0.4287,0.25854,0.25825,0.29306,0.25156,0.29537,0.2703,0.26762,0.2356,0.21322,0.1762,0.23245,0.20671,0.17783,0.16902,0.13376,0.10992,0.096546,0.10035,0.074403,0.10649,0.068973,0.087862,0.055839,0.069704,0.064591,0.035351,0.058805,0.019748,0.040752,0.024924,0.011267,0.010784,0.017988,0.0039292,0.0059527,0.005838,0.0053609,0.0076911,0.0060784,0.005719,0.0062084,0.006289,0.0064305,0.0056441,0.0054045,0.0065621,0.0055126,0.0059229,0.0056583,0.0052667,0.005337,0.0051863,0.0054296,0.0056702,0.0048872,0.0046777,0
0.0059611,0.44689,0.30831,0.57484,0.25237,0.44155,0.35202,0.25732,0.31306,0.29209,0.29385,0.29504,0.24645,0.236,0.21256,0.21195,0.20534,0.18324,0.14482,0.10016,0.15686,0.11021,0.10195,0.085534,0.087439,0.050303,0.068604,0.042359,0.011333,0.022216,0.013803,0.02356,0.022175,0.020663,0.020097,0.0065547,0.011721,0.0097191,0.0033562,0.0023118,0.00030481,0.0014856,0.00096382,0.0014522,0.0013684,0.00021624,0.0015245,0.00076498,0.0017489,0.0015037,0.00095283,0.0017883,0.00015441,0.00099676,0.00094529,0.00078727,0.0016746,0.00054027,0.0012447,0.00094198,0.0012677,0.0015024,0.00039402,0
0.168,0.42666,0.35675,0.54724,0.3041,0.36266,0.40234,0.24472,0.32539,0.30628,0.29233,0.27691,0.26953,0.25194,0.24379,0.23297,0.19565,0.16538,0.17567,0.15703,0.15326,0.12455,0.12715,0.11388,0.080952,0.067763,0.092782,0.042731,0.037582,0.075469,0.013226,0.0090431,0.048412,0.010369,0.019163,0.026944,0.013125,0.0090601,0.0063285,0.0068221,0.0045648,0.0042868,0.0034261,0.0034329,0.004413,0.0039815,0.0032827,0.0028794,0.0034394,0.0029029,0.0023468,0.0027643,0.0026339,0.0023626,0.0033365,0.0018603,0.0027951,0.0016222,0.0017519,0.00084775,0.0010989,0.00061304,0.0018018,0
0.34732,0.24172,0.35305,0.50998,0.26401,0.39929,0.3798,0.24519,0.35682,0.28574,0.30308,0.29403,0.26566,0.23943,0.24582,0.21906,0.21036,0.16353,0.18682,0.137,0.14011,0.12339,0.133,0.095367,0.087546,0.064404,0.056957,0.074682,0.038069,0.01255,0.012092,0.047418,0.012618,0.02706,0.020566,0.024186,0.0073722,0.0053334,0.0013047,0.0012042,0.0006786,0.0023907,0.0012365,0.0015817,0.0011153,0.0012785,0.0021553,0.0016718,0.001774,0.0014419,0.0015057,0.0011234,6.2965e-05,0.0015599,0.002116,0.00067492,0.00101,0.0010988,0.002484,0.0005591,0.0025043,0.0018634,0.0010288,0
0.30391,0.79148,0.1437,0.52273,0.38066,0.35035,0.4231,0.25641,0.28818,0.30185,0.29039,0.30795,0.24917,0.22583,0.24528,0.21439,0.22189,0.22021,0.17975,0.17712,0.1416,0.163,0.13523,0.11229,0.11113,0.10515,0.087671,0.037739,0.047771,0.033912,0.059442,0.050422,0.019931,0.046768,0.02959,0.027926,0.02325,0.012305,0.0082734,0.00067498,0.0051566,0.0045541,0.0049328,0.0044756,0.0041176,0.0051927,0.0037501,0.0040888,0.0051123,0.0048269,0.0040113,0.0032545,0.0037689,0.0032241,0.0046328,0.0035567,0.0019836,0.0034719,0.0039704,0.0030415,0.0036925,0.0042045,0.0035186,0
0.0022081,0.28887,0.4955,0.57811,0.28256,0.41688,0.43722,0.27934,0.33395,0.31595,0.31371,0.29638,0.28667,0.27798,0.22165,0.23468,0.22761,0.20577,0.16093,0.16707,0.12081,0.11527,0.1271,0.11363,0.10711,0.033251,0.057239,0.044132,0.039007,0.016451,0.0073694,0.021958,0.021667,0.0057835,0.010898,0.011646,0.023199,0.017685,0.019969,0.015656,0.014366,0.014798,0.014186,0.012679,0.011583,0.01212,0.01045,0.011663,0.011979,0.010419,0.010759,0.011326,0.010423,0.0090703,0.0098418,0.0093519,0.0092047,0.0093108,0.0090666,0.0089439,0.0092423,0.008634,0.0078259,0
0.030867,0.24009,0.21242,0.58063,0.45269,0.13285,0.33113,0.41011,0.28253,0.29744,0.27318,0.36102,0.31581,0.26104,0.18055,0.19892,0.20298,0.19607,0.12587,0.1927,0.22751,0.12825,0.20867,0.1036,0.08887,0.13916,0.14338,0.15584,0.067942,0.13931,0.08415,0.10309,0.062217,0.099512,0.015308,0.073121,0.068208,0.015205,0.049233,0.048665,0.027924,0.087401,0.0072831,0.011855,0.014696,0.020189,0.014333,0.0073322,0.0038001,0.0013708,0.0043179,0.0032569,0.0013228,0.001536,0.0019541,0.0022615,0.0032522,0.00094436,0.0020078,0.00098657,0.0013927,0.0016919,0.0014588,0
0.098699,0.79996,0.17182,0.52891,0.38422,0.11707,0.31056,0.35095,0.29568,0.28262,0.26224,0.25084,0.18142,0.16517,0.20494,0.1549,0.17454,0.20294,0.13911,0.17424,0.18238,0.15341,0.17166,0.21536,0.068708,0.12877,0.072073,0.088759,0.061686,0.085342,0.055103,0.066713,0.13199,0.074094,0.072698,0.028889,0.10569,0.038673,0.082291,0.056621,0.012554,0.056855,0.010168,0.05263,0.018601,0.018376,0.024,0.017056,0.01664,0.014755,0.017549,0.013854,0.014825,0.011673,0.012354,0.012645,0.0122,0.0099235,0.010045,0.012168,0.011206,0.011965,0.011515,0
0.081329,0.63777,0.31908,0.54316,0.29335,0.085,0.34704,0.30662,0.26882,0.27422,0.23654,0.19701,0.21244,0.28554,0.21734,0.22704,0.25284,0.19745,0.17831,0.15355,0.14915,0.17408,0.12094,0.23622,0.13367,0.16656,0.053746,0.15802,0.077166,0.11254,0.061858,0.030108,0.11895,0.098432,0.041575,0.11404,0.046481,0.033121,0.034156,0.04158,0.052672,0.016891,0.022605,0.023075,0.0079617,0.010885,0.014386,0.012742,0.010492,0.0099572,0.012546,0.0098023,0.0099559,0.0088464,0.0096439,0.0099184,0.0074715,0.008546,0.0067678,0.010752,0.0089576,0.0072076,0.0067279,0
0.031766,0.41819,0.42447,0.64221,0.3121,0.21881,0.43967,0.33705,0.37856,0.31649,0.23773,0.23491,0.25701,0.18838,0.2027,0.16819,0.20534,0.20152,0.19684,0.13523,0.18794,0.24881,0.19768,0.14998,0.10985,0.13203,0.075692,0.012432,0.03204,0.11915,0.066483,0.093911,0.079275,0.021984,0.087519,0.019968,0.082302,0.036286,0.060975,0.019631,0.026162,0.010451,0.017453,0.015979,0.012807,0.01055,0.010205,0.0092815,0.0098131,0.0082799,0.0073086,0.0066216,0.0086073,0.0070595,0.0094812,0.0043189,0.0065998,0.0075391,0.006291,0.0065285,0.0059877,0.0049394,0.0046935,0
0.10211,0.4202,0.59454,0.56896,0.031435,0.44281,0.27262,0.37845,0.29672,0.29856,0.20949,0.24511,0.26188,0.26595,0.2768,0.29451,0.15649,0.18754,0.21401,0.18688,0.12593,0.14837,0.20207,0.12081,0.21502,0.098208,0.055622,0.050547,0.063081,0.09637,0.078176,0.039024,0.053053,0.057152,0.043889,0.029518,0.0038127,0.014887,0.0080002,0.005854,0.007844,0.0050657,0.0033875,0.0019828,0.0035228,0.0055284,0.0046184,0.0041403,0.0032156,0.0025277,0.0031837,0.0035279,0.0027284,0.0035229,0.00152,0.0021479,0.0036133,0.00082673,0.00036575,0.0029991,0.0039724,0.0032285,0.0024019,0
0.024194,0.54652,0.50465,0.55846,0.080201,0.36914,0.30288,0.45595,0.36362,0.16948,0.28722,0.22441,0.1191,0.20189,0.26689,0.22568,0.27057,0.17505,0.20565,0.10432,0.085743,0.15199,0.13598,0.034335,0.14936,0.12889,0.11389,0.079738,0.028491,0.051419,0.062734,0.073693,0.031208,0.043523,0.017828,0.0098317,0.011765,0.002396,0.0055749,0.0021512,0.0024944,0.0030522,0.0045091,0.0036468,0.0025093,0.0020825,0.0026102,0.0023272,0.0019723,0.0013259,0.0023435,0.0028047,0.002672,0.0018124,0.00086829,0.0035612,0.0012413,0.00073686,0.0040081,0.0032439,0.001346,0.00086088,0.0031361,0
0.038377,0.22621,0.59182,0.65395,0.17612,0.40998,0.44221,0.36429,0.51423,0.36948,0.27446,0.29582,0.27839,0.27049,0.17079,0.2999,0.2137,0.12741,0.13131,0.15084,0.14863,0.064685,0.14641,0.14287,0.092365,0.059741,0.19786,0.082735,0.065742,0.035157,0.056999,0.053259,0.038119,0.051597,0.064013,0.026558,0.033621,0.0049243,0.012103,0.0068215,0.0087949,0.0092005,0.0069577,0.011092,0.0067876,0.0077621,0.0084599,0.010453,0.0068212,0.0067507,0.0072118,0.0064597,0.0059164,0.0066314,0.0061455,0.0049966,0.0070238,0.0055481,0.0073718,0.0075906,0.006855,0.0058132,0.0065373,0
0.013856,0.63893,0.21963,0.50323,0.40896,0.12131,0.35249,0.36218,0.3118,0.3263,0.31423,0.19786,0.23012,0.18281,0.14818,0.2183,0.21241,0.20177,0.1848,0.24996,0.21446,0.11169,0.13312,0.069012,0.10601,0.11906,0.13744,0.076712,0.02367,0.11366,0.21711,0.061435,0.024887,0.077069,0.062947,0.04478,0.098005,0.064472,0.10374,0.036113,0.049463,0.026777,0.039567,0.0062262,0.012739,0.012468,0.0052685,0.0078879,0.010388,0.0076599,0.0074046,0.0089356,0.0069719,0.0095667,0.0088672,0.0073286,0.0065129,0.0082479,0.006836,0.0068379,0.0087902,0.0085723,0.0058136,0
0.0056678,0.41683,0.3736,0.54416,0.21097,0.25804,0.41207,0.30215,0.2869,0.33473,0.19739,0.24929,0.2183,0.19402,0.22389,0.19092,0.21135,0.21234,0.15597,0.17301,0.15813,0.11384,0.054287,0.12139,0.056251,0.17558,0.11357,0.044745,0.10797,0.028415,0.01559,0.0081979,0.076521,0.054805,0.017508,0.0014487,0.07038,0.030307,0.013883,0.0039833,0.024254,0.0076421,0.0064209,0.0052509,0.0086469,0.00779,0.0060457,0.0055297,0.0058561,0.0042148,0.0043893,0.0066815,0.0032137,0.0061256,0.0046965,0.0068603,0.0045019,0.0052337,0.0035578,0.0026543,0.0019256,0.0032393,0.0013615,0
0.016687,0.48579,0.33267,0.52697,0.30194,0.17601,0.3726,0.26492,0.20061,0.29173,0.22608,0.18844,0.24083,0.22508,0.3002,0.22493,0.22707,0.24393,0.13784,0.25338,0.11131,0.17003,0.23097,0.048058,0.099242,0.11467,0.080451,0.13256,0.14269,0.040548,0.13593,0.075015,0.071625,0.10832,0.083673,0.01254,0.018182,0.050413,0.0052403,0.077829,0.018005,0.031541,0.011576,0.02124,0.019647,0.018406,0.01396,0.016731,0.01319,0.013744,0.010802,0.014319,0.01222,0.010989,0.012438,0.010698,0.014495,0.0098989,0.011469,0.010814,0.009304,0.0097502,0.010312,0
